ID,Name,Address,AdmArea,District,geoData,Category,SubCategory
Образование.Вузы.639894128,Дипакадемия,"город Москва, улица Остоженка, дом 53/2, строение 1",Центральный административный округ,район Хамовники,"{'coordinates': [37.5953686416733, 55.7355986928373], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894129,МСПИ,"город Москва, улица Фридриха Энгельса, дом 75, строение 3",Центральный административный округ,Басманный район,"{'coordinates': [37.69356055784, 55.7786292732982], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894130,МАИ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокол, Волоколамское шоссе, дом 4",Северный административный округ,район Сокол,"{'coordinates': [37.5024117637056, 55.8116365630917], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894134,РУДН,"город Москва, улица Миклухо-Маклая, дом 6",Юго-Западный административный округ,Обручевский район,"{'coordinates': [37.499254146438, 55.6520286204581], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894135,НИБ,"город Москва, улица Юности, дом 5",Восточный административный округ,район Вешняки,"{'coordinates': [37.8139731143603, 55.7295808663792], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894136,АТиСО,"город Москва, улица Лобачевского, дом 90",Западный административный округ,район Проспект Вернадского,"{'coordinates': [37.4866059898958, 55.6759370047955], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894141,МГПУ,"город Москва, 2-й Сельскохозяйственный проезд, дом 4, корпус 1",Северо-Восточный административный округ,район Ростокино,"{'coordinates': [37.643486071137, 55.8336364848484], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894146,РГСАИ,"город Москва, Резервный проезд, дом 12",Западный административный округ,район Дорогомилово,"{'coordinates': [37.5494806498285, 55.7404892569655], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894147,АХИ им.Попова,"город Москва, Фестивальная улица, дом 2",Северный административный округ,район Левобережный,"{'coordinates': [37.4836042804351, 55.8564985330834], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894152,МИИТ,"город Москва, улица Образцова, дом 9, строение 9",Северо-Восточный административный округ,район Марьина Роща,"{'coordinates': [37.60803486677, 55.787971937342], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894153,Академия акварели и изящных искусств,"город Москва, улица Академика Варги, дом 15",Юго-Западный административный округ,район Тёплый Стан,"{'coordinates': [37.4815350016281, 55.6336747688664], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894156,МИП,"город Москва, Кутузовский проспект, дом 34, строение 14",Западный административный округ,район Дорогомилово,"{'coordinates': [37.5303113370703, 55.7402654380643], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894157,МАРХИ,"город Москва, улица Рождественка, дом 11/4, корпус 1, строение 4",Центральный административный округ,Мещанский район,"{'coordinates': [37.6223973180977, 55.7635470985367], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894163,МГППУ,"город Москва, улица Сретенка, дом 29",Центральный административный округ,Мещанский район,"{'coordinates': [37.6306753910169, 55.771974766783], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894164,МСЭИ,"город Москва, Ташкентская улица, дом 26, корпус 2, строение 1",Юго-Восточный административный округ,район Выхино-Жулебино,"{'coordinates': [37.8064608777331, 55.7007335768975], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894166,МВШСЭН,"город Москва, Газетный переулок, дом 3-5, строение 1",Центральный административный округ,Пресненский район,"{'coordinates': [37.6076585475991, 55.7575111648733], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894167,"РГГУ, Российский государственный гуманитарный университет, ФГБОУ ВО «РГГУ»","город Москва, Миусская площадь, дом 6, строение 1",Центральный административный округ,Тверской район,"{'coordinates': [37.5962389126001, 55.7779877650143], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894172,МГСУ,"город Москва, Ярославское шоссе, дом 26",Северо-Восточный административный округ,Ярославский район,"{'coordinates': [37.690042990664, 55.8564194331182], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894175,АНО ВО «РПУ св. Иоанна Богослова»,"город Москва, переулок Чернышевского, дом 11А, строение 1",Центральный административный округ,Тверской район,"{'coordinates': [37.6079791093454, 55.7831450287527], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894177,РГУП,"город Москва, Новочерёмушкинская улица, дом 69",Юго-Западный административный округ,район Черёмушки,"{'coordinates': [37.5619677942418, 55.6633024465052], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894179,РГАИС,"город Москва, улица Миклухо-Маклая, дом 55А",Юго-Западный административный округ,район Коньково,"{'coordinates': [37.5329736608973, 55.6423657827694], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894180,Строгановка,"город Москва, Волоколамское шоссе, дом 9, строение 1",Северный административный округ,район Сокол,"{'coordinates': [37.4983922468972, 55.8073663116742], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894181,Академия СК,"город Москва, улица Врубеля, дом 12",Северный административный округ,район Сокол,"{'coordinates': [37.4982061381772, 55.8051314192507], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894182,МГТУ им. Баумана,"город Москва, 2-я Бауманская улица, дом 5, строение 1",Центральный административный округ,Басманный район,"{'coordinates': [37.6845370015955, 55.7659864746526], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894183,МОИ,"город Москва, улица Измайловский Вал, дом 2",Восточный административный округ,район Соколиная Гора,"{'coordinates': [37.7192390215194, 55.783644667323], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894185,МГТУ ГА,"город Москва, Кронштадтский бульвар, дом 20",Северный административный округ,Головинский район,"{'coordinates': [37.5063769961403, 55.8432484575949], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894186,МИСиС,"город Москва, Ленинский проспект, дом 4, строение 1",Центральный административный округ,район Якиманка,"{'coordinates': [37.608955937198, 55.7282462863803], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894187,НИТИ,"город Москва, Новогиреевская улица, дом 14А",Восточный административный округ,район Перово,"{'coordinates': [37.7902919271632, 55.7606712697491], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894188,НОЧУ ВО МЭИ,"город Москва, улица Артюхиной, дом 6, корпус 1",Юго-Восточный административный округ,район Текстильщики,"{'coordinates': [37.7365812764106, 55.70280766344], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894189,Школа-студия МХАТ,"город Москва, Тверская улица, дом 6, строение 7",Центральный административный округ,Тверской район,"{'coordinates': [37.6124339701808, 55.7597438060414], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894190,МИИГАиК,"город Москва, Гороховский переулок, дом 4",Центральный административный округ,Басманный район,"{'coordinates': [37.6620211068024, 55.7634129464794], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894194,МГГЭУ,"город Москва, Лосиноостровская улица, дом 49, строение 1",Восточный административный округ,район Метрогородок,"{'coordinates': [37.7261703587633, 55.8275130628636], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894196,ВАВТ,"город Москва, улица Пудовкина, дом 4А",Западный административный округ,район Раменки,"{'coordinates': [37.5332424172093, 55.727496464467], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894198,МЮИ,"город Москва, улица Кашёнкин Луг, дом 4",Северо-Восточный административный округ,район Марфино,"{'coordinates': [37.5992068898512, 55.8251965516044], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894200,МУ им. Витте,"город Москва, 2-й Кожуховский проезд, дом 12, строение 1",Южный административный округ,Даниловский район,"{'coordinates': [37.6549447906984, 55.7003979750834], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894782,МПСУ,"город Москва, 4-й Рощинский проезд, дом 9А",Южный административный округ,Даниловский район,"{'coordinates': [37.6116695418356, 55.7075373351405], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894783,Тимирязева,"город Москва, Тимирязевская улица, дом 49",Северный административный округ,Тимирязевский район,"{'coordinates': [37.5498621757939, 55.8329761048156], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894812,МГМСУ им. Евдокимова,"город Москва, Делегатская улица, дом 20, строение 1",Центральный административный округ,Тверской район,"{'coordinates': [37.6157554294011, 55.7762810978117], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894813,МАБиУ,"город Москва, 5-й проезд Марьиной Рощи, дом 15А",Северо-Восточный административный округ,район Марьина Роща,"{'coordinates': [37.6200988092499, 55.7981922946359], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894815,ИГА,"город Москва, Ленинский проспект, дом 80",Юго-Западный административный округ,Ломоносовский район,"{'coordinates': [37.5344958239699, 55.6824551630583], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894816,Пищевой,"город Москва, Волоколамское шоссе, дом 11, строение 1",Северный административный округ,район Сокол,"{'coordinates': [37.4965741150206, 55.8063825060204], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894817,РГУФКСМиТ,"город Москва, Сиреневый бульвар, дом 4",Восточный административный округ,район Измайлово,"{'coordinates': [37.760230288552, 55.8011118296295], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894819,МГУУ,"город Москва, улица Сретенка, дом 28",Центральный административный округ,Красносельский район,"{'coordinates': [37.6331731323614, 55.7707953117105], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894820,Академия МЧС,"город Москва, улица Бориса Галушкина, дом 4, строение 1",Северо-Восточный административный округ,Алексеевский район,"{'coordinates': [37.6500926276639, 55.8256226279138], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894821,РЭУ им. Г.В. Плеханова,"город Москва, Стремянный переулок, дом 36",Центральный административный округ,район Замоскворечье,"{'coordinates': [37.6277267675752, 55.7275930785563], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894823,ИМПЭ им. Грибоедова,"город Москва, шоссе Энтузиастов, дом 21",Восточный административный округ,район Соколиная Гора,"{'coordinates': [37.7258599590087, 55.7547810085357], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894825,Консерватория,"город Москва, Большая Никитская улица, дом 13",Центральный административный округ,Пресненский район,"{'coordinates': [37.6042670694066, 55.7562108394456], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894828,Институт Дизайна,"город Москва, Дубининская улица, дом 17, строение 2",Центральный административный округ,район Замоскворечье,"{'coordinates': [37.6397921197792, 55.7262443426083], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894831,ГИТР,"город Москва, Хорошёвское шоссе, дом 32А",Северный административный округ,Хорошёвский район,"{'coordinates': [37.5420221090149, 55.7761645955804], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894832,ГИТИС,"город Москва, Малый Кисловский переулок, дом 6, строение 1",Центральный административный округ,Пресненский район,"{'coordinates': [37.603458167236, 55.7547400784177], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894834,ИСИ,"город Москва, Новозаводская улица, дом 27А",Западный административный округ,район Филёвский Парк,"{'coordinates': [37.4983846496221, 55.7503158859556], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894835,МГЭУ,"город Москва, Ленинский проспект, дом 8, строение 16",Центральный административный округ,район Якиманка,"{'coordinates': [37.6027600866937, 55.726494509872], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894837,Ипполитовка,"город Москва, Марксистская улица, дом 36",Центральный административный округ,Таганский район,"{'coordinates': [37.6660111446164, 55.7344208683928], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894838,РНИМУ им. Пирогова,"город Москва, улица Островитянова, дом 1, строение 9",Юго-Западный административный округ,Обручевский район,"{'coordinates': [37.490108603249, 55.6493671803875], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894839,МИУ,"город Москва, Краснобогатырская улица, дом 10",Восточный административный округ,район Богородское,"{'coordinates': [37.6955008102008, 55.8126856117467], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894840,ИМЦ,"город Москва, 1-й Басманный переулок, дом 3, строение 1",Центральный административный округ,Красносельский район,"{'coordinates': [37.6628822532093, 55.770765478355], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894841,Синергия,"город Москва, Ленинградский проспект, дом 80, корпус 1",Северный административный округ,район Сокол,"{'coordinates': [37.5077323157808, 55.8104076069183], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894842,Политех,"город Москва, Большая Семёновская улица, дом 38",Восточный административный округ,район Соколиная Гора,"{'coordinates': [37.7115007900694, 55.7812179786569], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894849,МГАВТ,"город Москва, Новоданиловская набережная, дом 2, корпус 1",Южный административный округ,Донской район,"{'coordinates': [37.6255343031114, 55.7025444025676], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894855,МХПИ,"город Москва, 2-я Бауманская улица, дом 9/23, строение 3",Центральный административный округ,Басманный район,"{'coordinates': [37.6832182326397, 55.76406349837], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894860,ПСТГУ,"город Москва, Лихов переулок, дом 6, строение 1",Центральный административный округ,Тверской район,"{'coordinates': [37.6130292949733, 55.7720480467898], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894862,Сретенская духовная семинария,"город Москва, улица Большая Лубянка, дом 19, строение 3",Центральный административный округ,Мещанский район,"{'coordinates': [37.6291499242698, 55.7654323594937], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894867,ММА,"город Москва, Новомосковская улица, дом 15А, строение 1",Северо-Восточный административный округ,Останкинский район,"{'coordinates': [37.6169261959747, 55.8168499479706], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894871,ИБД,"город Москва, Протопоповский переулок, дом 9, строение 1",Центральный административный округ,Мещанский район,"{'coordinates': [37.6381285679268, 55.7805725661871], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894877,Еврейский университет,"город Москва, Отрадная улица, дом 6",Северо-Восточный административный округ,район Отрадное,"{'coordinates': [37.6064485276852, 55.8572006721549], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894883,РААН,"город Москва, Малый Полуярославский переулок, дом 3/5, строение 1",Центральный административный округ,Таганский район,"{'coordinates': [37.6611971232172, 55.752331478655], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894884,МосАП,"город Москва, Планетная улица, дом 36",Северный административный округ,район Аэропорт,"{'coordinates': [37.5408267220201, 55.8057957089503], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894885,Косыгина,"город Москва, Садовническая улица, дом 33, строение 1",Центральный административный округ,район Замоскворечье,"{'coordinates': [37.6375712811219, 55.7455667406936], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894888,МГОУ,"город Москва, улица Радио, дом 10А, строение 1",Центральный административный округ,Басманный район,"{'coordinates': [37.6754706840093, 55.7630587413154], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894889,РАНХиГС,"город Москва, проспект Вернадского, дом 82, строение 1",Западный административный округ,район Тропарёво-Никулино,"{'coordinates': [37.4770563697458, 55.6671788731979], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894890,ИДК,"город Москва, Варшавское шоссе, дом 23",Южный административный округ,Донской район,"{'coordinates': [37.6221076942925, 55.6946146226383], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894891,МЭГИ,"город Москва, улица Олений Вал, дом 3, строение 1",Восточный административный округ,район Сокольники,"{'coordinates': [37.69319496, 55.80264162], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639894895,Шнитке,"город Москва, улица Маршала Соколовского, дом 10",Северо-Западный административный округ,район Щукино,"{'coordinates': [37.4861072254964, 55.7937112703418], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639946966,"Национальный исследовательский университет «МИЭТ», НИУ МИЭТ, МИЭТ","город Москва, город Зеленоград, площадь Шокина, дом 1",Зеленоградский административный округ,район Старое Крюково,"{'coordinates': [37.2083536683801, 55.9834083067364], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639948882,Финуниверситет,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ленинградский проспект, дом 49/2",Северный административный округ,Хорошёвский район,"{'coordinates': [37.5285932056449, 55.8002972190853], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639952268,Академия Глазунова,"город Москва, Мясницкая улица, дом 21, строение 1",Центральный административный округ,Красносельский район,"{'coordinates': [37.6359991640606, 55.7643616063875], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639952791,ВТУ им. Щепкина,"город Москва, Неглинная улица, дом 6/2, строение 1",Центральный административный округ,Мещанский район,"{'coordinates': [37.6212066600704, 55.7605838913745], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639954166,ВИАМ,"город Москва, улица Радио, дом 17, корпус 1",Центральный административный округ,Басманный район,"{'coordinates': [37.6757772598342, 55.7638795230663], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639954238,АУП,"город Москва, 4-я Магистральная улица, дом 5, строение 2",Северный административный округ,Хорошёвский район,"{'coordinates': [37.5217679639773, 55.7747096983912], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639955313,Институт стран Востока,"город Москва, Профсоюзная улица, дом 23",Юго-Западный административный округ,район Черёмушки,"{'coordinates': [37.5614633857842, 55.6748576756672], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.639956275,Военный университет,"город Москва, Большая Садовая улица, дом 14, строение 1",Центральный административный округ,Пресненский район,"{'coordinates': [37.5943048060183, 55.767412730351], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.641374096,ИЭИК,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Ибрагимова, дом 31, корпус 1",Восточный административный округ,район Соколиная Гора,"{'coordinates': [37.7297044902064, 55.7877168487451], 'type': 'Point'}",Образование,Вузы
Образование.Вузы.641374271,ИТИ,"город Москва, Ботаническая улица, дом 21",Северо-Восточный административный округ,район Марфино,"{'coordinates': [37.6008231654015, 55.8288308588155], 'type': 'Point'}",Образование,Вузы
